elevation_deg,carrier_angle_rad,sun_angle_rad,planet_absolute_angle_rad,planet_relative_angle_rad,dcarrier_dE,dplanet_absolute_dE,dplanet_relative_dE,signed_ratio,sun_pitch_radius_mm,planet_pitch_radius_mm,sun_pitch_x_local_mm,sun_pitch_y_local_mm,planet_pitch_x_local_mm,planet_pitch_y_local_mm,planet_center_x_world_mm,planet_center_y_world_mm,contact_x_world_mm,contact_y_world_mm,center_distance_mm
122.792,0.6095490231931793,0.0,1.951138477389501,1.3415894541963218,0.5430271877323776,1.0,0.45697281226762243,-0.841528421764463,54.83673747211469,65.16326252788531,44.960985670727226,31.39390934723308,-14.805432773889823,63.459041464994804,98.38875413094857,68.69973115347504,44.960985670727226,31.39390934723308,120.0
122.82600000000001,0.609871329266326,0.0,1.951731889335179,1.341860560068853,0.5432539055269672,0.9999999999997726,0.4567460944731465,-0.840759891141682,54.80953133677136,65.19046866322864,44.92856342783756,31.392816274862927,-14.794402303840073,63.489549258153716,98.36660668038651,68.73143887760637,44.92856342783756,31.392816274862927,120.0
122.86000000000001,0.6101937699073312,0.0,1.9523253012808572,1.342131531373526,0.5434807271639102,1.0,0.4565192728362035,-0.8399916501519664,54.7823127403382,65.2176872596618,44.89613212583449,31.391704466623555,-14.783367752232092,63.52006588001399,98.34443975807362,68.76315269583434,44.89613212583449,31.391704466623555,120.0
122.894,0.6105163451778158,0.0,1.952918713226535,1.3424023680487194,0.5437076526438887,1.0,0.456292347355884,-0.8392236988702844,54.755081682718526,65.24491831728147,44.86369177806961,31.39057390560975,-14.772329125361383,63.550591330378126,98.32225334927234,68.7948726019716,44.86369177806961,31.39057390560975,120.0
122.92800000000001,0.6108390551394022,0.0,1.9535121251722134,1.3426730700328111,0.543934681966789,1.0,0.45606531803332473,-0.8384560373761398,54.72783816399274,65.27216183600726,44.83124239806223,31.389424575012008,-14.76128642949973,63.5811256088801,98.30004743923875,68.82659858981417,44.83124239806223,31.389424575012008,120.0
122.962,0.6111618998537112,0.0,1.9541055371178913,1.34294363726418,0.5441618151317016,1.0,0.4558381848685258,-0.8376886657477075,54.70058218421065,65.29941781578934,44.798783999329274,31.38825645799752,-14.750239670942237,63.61166871518769,98.27782201322266,68.85833065314121,44.798783999329274,31.38825645799752,120.0
122.99600000000001,0.6114848793823642,0.0,1.9546989490635696,1.3432140696812054,0.5443890521389676,0.9999999999997726,0.4556109478610324,-0.836921584059937,54.67331374332389,65.32668625667611,44.76631659532989,31.387069537671405,-14.73918885602263,63.64222064906829,98.25557705646756,68.89006878571516,44.76631659532989,31.387069537671405,120.0
123.03,0.6118079937869825,0.0,1.9552923610092474,1.343484367222265,0.5446163929893828,1.0,0.4553836070106172,-0.8361547923870423,54.646032841274064,65.35396715872594,44.733840199537774,31.385863797127232,-14.728133991093308,63.672781410303024,98.23331255421061,68.92181298128168,44.733840199537774,31.385863797127232,120.0
123.06400000000001,0.6121312431291882,0.0,1.9558857729549257,1.3437545298257376,0.5448438376823788,1.0000000000002274,0.45515616231750755,-0.8353882908057126,54.618739478107116,65.38126052189288,44.70135482553476,31.384639219512746,-14.71707508249956,63.70335099857542,98.21102849168267,68.95356323356971,44.70135482553476,31.384639219512746,120.0
123.09800000000001,0.6124546274706021,0.0,1.9564791849006036,1.3440245574300014,0.5450713862178418,1.0,0.4549286137821582,-0.8346220793918957,54.591433653858985,65.40856634614101,44.668860486917254,31.38339578796421,-14.706012136605374,63.733929413582736,98.18872485410834,68.98531953629124,44.668860486917254,31.38339578796421,120.0
123.132,0.6127781468728458,0.0,1.9570725968462814,1.3442944499734355,0.5452990385958856,1.0,0.4547009614041144,-0.8338561582190643,54.56411536849373,65.43588463150627,44.636357197245616,31.382133485570954,-14.69494515980732,63.7645166550963,98.16640162670593,69.01708188314156,44.636357197245616,31.382133485570954,120.0
