ArcLength_mm,X_mm,Y_mm,TangentAngle_deg,Curvature
3.466342176972378,13.08368214347852,-2.9137620185707713,-66.90234007207937,-0.0889380937603641
3.4793001725829957,13.088758691534466,-2.9256841958081914,-66.96835250255522,-0.08888791535298128
3.492262058667609,13.093823022146053,-2.937615794457452,-67.03434733916787,-0.08883733919085214
3.505227836237213,13.098875124405692,-2.9495568015650027,-67.1003246886345,-0.08878749470304048
3.5181975062612763,13.103914987354006,-2.961507204152167,-67.16628468483641,-0.08873732586087471
3.531171069719335,13.108942600066287,-2.9734669892344994,-67.23222726382303,-0.08868735592603638
3.5441485275854534,13.113957951626452,-2.9854361438159573,-67.29815245860213,-0.08863732264426855
3.5571298808365794,13.118961031141064,-2.997414654892088,-67.36406024516756,-0.08858733482197943
3.5701151304476975,13.12395182773119,-3.009402509448222,-67.42995066580767,-0.08853746192886268
3.5831042773855235,13.12893033052184,-3.021399694457045,-67.49582376159465,-0.08848763121820956
3.5960973226125694,13.13389652864877,-3.0334061968801547,-67.56167955382529,-0.08843786224694578
3.609094267094569,13.138850411270973,-3.045422003670945,-67.6275179309374,-0.08838777851607175
3.622095111805705,13.143791967579457,-3.057447101776705,-67.69333909759023,-0.08833860569848442
3.635099857676535,13.148721186709732,-3.0694814781182775,-67.75914299744464,-0.08828841764228472
3.6481085056888407,13.15363805790127,-3.0815251196271354,-67.82492950605048,-0.08823895715453733
3.6611210567927355,13.158542570358104,-3.093578013213002,-67.89069881087202,-0.08818931886005077
3.67413751193799,13.163434713301532,-3.1056401457760896,-67.95645087911413,-0.08813981698929693
3.687157872068439,13.168314475960697,-3.117711504204899,-68.02218576833741,-0.08809037968872366
3.7001821381282154,13.1731818475831,-3.1297920753787003,-68.08790338300419,-0.0880406683259129
3.713210311072569,13.178036817452801,-3.141881846171908,-68.15360383192873,-0.08799156911731953
3.726242391829211,13.182879374825328,-3.1539808034386074,-68.21928707890218,-0.08794180748913666
3.739278381351507,13.187709509017287,-3.1660889340339176,-68.28495319205942,-0.08789293713788483
