ArcLength_mm,X_mm,Y_mm,TangentAngle_deg,Curvature
0.7566573778402109,-108.26346513966145,-0.5669689766883135,-49.073242362105795,-0.029143683434933294
0.7688028934954245,-108.25551031185772,-0.5761468993914121,-49.09350758800841,-0.029099198554631348
0.7809520192562929,-108.2475563652631,-0.5853303622635122,-49.113748541485016,-0.029056637626492875
0.7931047567048715,-108.2396032979028,-0.5945193636813361,-49.13396512741726,-0.0290119236920803
0.8052611075320453,-108.23165110762888,-0.6037139020210575,-49.15415714606279,-0.028968833004262347
0.8174210733511401,-108.22369979240665,-0.612913975659801,-49.174324950998006,-0.028925178553700817
0.8295846557936574,-108.21574935016761,-0.6221195829748928,-49.194468284982655,-0.028881393454621526
0.8417518564984438,-108.20779977882594,-0.6313307223438454,-49.214587376530844,-0.028838438797720443
0.8539226770698544,-108.19985107634291,-0.6405473921446833,-49.234681990390804,-0.02879402295999772
0.8660971191755024,-108.1919032405766,-0.6497695907553963,-49.25475234057261,-0.0287517259872925
0.8782751843785508,-108.18395626953995,-0.6589973165549864,-49.274798464734026,-0.028707462288005674
0.890456874335478,-108.17601016109616,-0.6682305679219881,-49.29482015503466,-0.02866461343771932
0.9026421906366767,-108.16806491320459,-0.6774693432359441,-49.31481773381997,-0.028621317493400994
0.9148311348923459,-108.1601205237879,-0.686713640876314,-49.33479086132295,-0.028577539323256056
0.9270237087315703,-108.15217699073384,-0.695963459222854,-49.354739907508765,-0.02853534675392727
0.9392199137004253,-108.1442343120524,-0.7052187966562417,-49.37466477465115,-0.028491332823341316
0.951419751446075,-108.13629248559151,-0.7144796515565862,-49.39456515821688,-0.02844831254222265
0.9636232235657629,-108.1283515092703,-0.7237460223047274,-49.41444150103754,-0.028405609655173584
0.9758303316190664,-108.12041138106039,-0.7330179072821859,-49.434293769741146,-0.028362537737079047
0.9880410771953071,-108.11247209888153,-0.7422953048705185,-49.454121765373486,-0.028319309808044826
1.0002554619011348,-108.10453366062056,-0.7515782134512818,-49.473925508463,-0.02827634051347752
1.0124734873122625,-108.0965960642065,-0.7608666314066906,-49.493705318345256,-0.028234068977697823
1.0246951549700158,-108.08865930761591,-0.7701605571196732,-49.51346096687641,-0.028190491744984777
1.0369204664937013,-108.0807233886983,-0.7794599889724411,-49.533192294661255,-0.028147808783372343
1.0491494234500227,-108.07278830537922,-0.7887649253482996,-49.55289972265681,-0.02810547733837517
1.0613820273727739,-108.06485405562927,-0.7980753646309707,-49.57258313337121,-0.028062502733266072
1.0736182798433116,-108.05692063733939,-0.8073913052040171,-49.59224230575486,-0.028019584297963467
1.0858581824368154,-108.04898804840435,-0.8167127454514378,-49.61187753085637,-0.027977483726126736
1.0981017366734234,-108.04105628679856,-0.8260396837579608,-49.63148886659465,-0.0279347741695968
1.1103489441192111,-108.03312535041925,-0.8353721185082011,-49.65107592015713,-0.027891597451361768
1.122599806362394,-108.02519523712316,-0.8447100480866728,-49.67063904253771,-0.02784993198447388
1.1348543248993095,-108.01726594490458,-0.8540534708794192,-49.690178371654746,-0.027807191932522676
1.1471125012843668,-108.00933747166133,-0.8634023852719132,-49.709693551013764,-0.02776455461111655
1.1593743370735186,-108.001409815283,-0.8727567896499201,-49.72918484443988,-0.027722609504844432
